9.999999999999996, -155.0
9.999999999999996, -155.0
14.999999999999996, -155.0
14.999999999999996, -155.0
14.999999999999996, -155.0
14.999999999999996, -150.0
14.999999999999996, -150.0
14.999999999999996, -145.0
9.999999999999996, -145.0
9.999999999999996, -145.0
9.999999999999996, -140.0
9.999999999999996, -140.0
9.999999999999996, -140.0
14.999999999999996, -140.0
19.999999999999996, -140.0
19.999999999999996, -140.0
24.999999999999996, -140.0
24.999999999999996, -140.0
24.999999999999996, -145.0
24.999999999999996, -145.0
24.999999999999996, -145.0
19.999999999999996, -145.0
19.999999999999996, -150.0
19.999999999999996, -150.0
19.999999999999996, -155.0
19.999999999999996, -155.0
24.999999999999996, -155.0
24.999999999999996, -155.0
24.999999999999996, -155.0
24.999999999999996, -150.0
29.999999999999996, -150.0
29.999999999999996, -150.0
29.999999999999996, -155.0
29.999999999999996, -155.0
35.0, -155.0
35.0, -155.0
35.0, -155.0
35.0, -150.0
35.0, -150.0
35.0, -145.0
30.0, -145.0
30.0, -145.0
30.0, -140.0
30.0, -140.0
30.0, -140.0
35.0, -140.0
35.0, -140.0
35.0, -135.0
35.0, -130.0
35.0, -130.0
30.0, -130.0
30.0, -130.0
30.0, -130.0
30.0, -135.0
25.0, -135.0
25.0, -135.0
20.0, -135.0
20.0, -135.0
20.0, -130.0
20.0, -130.0
20.0, -130.0
25.0, -130.0
25.0, -125.0
25.0, -125.0
20.0, -125.0
20.0, -125.0
20.0, -120.0
20.0, -120.0
20.0, -120.0
25.0, -120.0
25.0, -120.0
30.0, -120.0
30.0, -125.0
30.0, -125.0
35.0, -125.0
35.0, -125.0
35.0, -125.0
35.0, -120.0
40.0, -120.0
40.0, -120.0
40.0, -125.0
40.0, -125.0
45.0, -125.0
45.0, -125.0
45.0, -125.0
45.0, -120.0
50.0, -120.0
50.0, -120.0
55.0, -120.0
55.0, -120.0
55.0, -125.0
55.0, -125.0
55.0, -125.0
50.0, -125.0
50.0, -130.0
50.0, -130.0
55.0, -130.0
55.0, -130.0
55.0, -135.0
55.0, -135.0
55.0, -135.0
50.0, -135.0
50.0, -135.0
45.0, -135.0
45.0, -130.0
45.0, -130.0
40.0, -130.0
40.0, -130.0
40.0, -130.0
40.0, -135.0
40.0, -140.0
40.0, -140.0
45.0, -140.0
45.0, -140.0
45.0, -145.0
45.0, -145.0
45.0, -145.0
40.0, -145.0
40.0, -150.0
40.0, -150.0
40.0, -155.0
40.0, -155.0
45.0, -155.0
45.0, -155.0
45.0, -155.0
45.0, -150.0
50.0, -150.0
50.0, -150.0
50.0, -155.0
50.0, -155.0
55.0, -155.0
55.0, -155.0
55.0, -155.0
55.0, -150.0
55.0, -150.0
55.0, -145.0
50.0, -145.0
50.0, -145.0
50.0, -140.0
50.0, -140.0
50.0, -140.0
55.0, -140.0
60.0, -140.0
60.0, -140.0
65.0, -140.0
65.0, -140.0
65.0, -145.0
65.0, -145.0
65.0, -145.0
60.0, -145.0
60.0, -150.0
60.0, -150.0
60.0, -155.0
60.0, -155.0
65.0, -155.0
65.0, -155.0
65.0, -155.0
65.0, -150.0
70.0, -150.0
70.0, -150.0
70.0, -155.0
70.0, -155.0
75.0, -155.0
75.0, -155.0
75.0, -155.0
75.0, -150.0
75.0, -150.0
75.0, -145.0
70.0, -145.0
70.0, -145.0
70.0, -140.0
70.0, -140.0
70.0, -140.0
75.0, -140.0
75.0, -140.0
75.0, -135.0
75.0, -130.0
75.0, -130.0
70.0, -130.0
70.0, -130.0
70.0, -130.0
70.0, -135.0
65.0, -135.0
65.0, -135.0
60.0, -135.0
60.0, -135.0
60.0, -130.0
60.0, -130.0
60.0, -130.0
65.0, -130.0
65.0, -125.0
65.0, -125.0
60.0, -125.0
60.0, -125.0
60.0, -120.0
60.0, -120.0
60.0, -120.0
65.0, -120.0
65.0, -120.0
70.0, -120.0
70.0, -125.0
70.0, -125.0
75.0, -125.0
75.0, -125.0
75.0, -125.0
75.0, -120.0
75.0, -120.0
75.0, -115.0
70.0, -115.0
70.0, -115.0
70.0, -110.0
70.0, -110.0
70.0, -110.0
75.0, -110.0
75.0, -105.0
75.0, -105.0
75.0, -100.0
75.0, -100.0
70.0, -100.0
70.0, -100.0
70.0, -100.0
70.0, -105.0
65.0, -105.0
65.0, -105.0
65.0, -100.0
65.0, -100.0
60.0, -100.0
60.0, -100.0
60.0, -100.0
60.0, -105.0
60.0, -105.0
60.0, -110.0
65.0, -110.0
65.0, -110.0
65.0, -115.0
65.0, -115.0
65.0, -115.0
60.0, -115.0
55.0, -115.0
55.0, -115.0
55.0, -110.0
55.0, -110.0
50.0, -110.0
50.0, -110.0
50.0, -110.0
50.0, -115.0
45.0, -115.0
45.0, -115.0
40.0, -115.0
40.0, -115.0
40.0, -110.0
40.0, -110.0
40.0, -110.0
45.0, -110.0
45.0, -105.0
45.0, -105.0
40.0, -105.0
40.0, -105.0
40.0, -100.0
40.0, -100.0
40.0, -100.0
45.0, -100.0
45.0, -100.0
50.0, -100.0
50.0, -105.0
50.0, -105.0
55.0, -105.0
55.0, -105.0
55.0, -105.0
55.0, -100.0
55.0, -95.0
55.0, -95.0
55.0, -90.0
55.0, -90.0
50.0, -90.0
50.0, -90.0
50.0, -90.0
50.0, -95.0
45.0, -95.0
45.0, -95.0
40.0, -95.0
40.0, -95.0
40.0, -90.0
40.0, -90.0
40.0, -90.0
45.0, -90.0
45.0, -85.0
45.0, -85.0
40.0, -85.0
40.0, -85.0
40.0, -80.0
40.0, -80.0
40.0, -80.0
45.0, -80.0
45.0, -80.0
50.0, -80.0
50.0, -85.0
50.0, -85.0
55.0, -85.0
55.0, -85.0
55.0, -85.0
55.0, -80.0
55.0, -80.0
60.0, -80.0
65.0, -80.0
65.0, -80.0
65.0, -85.0
65.0, -85.0
65.0, -85.0
60.0, -85.0
60.0, -90.0
60.0, -90.0
60.0, -95.0
60.0, -95.0
65.0, -95.0
65.0, -95.0
65.0, -95.0
65.0, -90.0
70.0, -90.0
70.0, -90.0
70.0, -95.0
70.0, -95.0
75.0, -95.0
75.0, -95.0
